content_id,content_type,title_english,maturity_rating,audio_languages,release_year,monetization_model,genre_normalized,synopsis_text,era_bucket,maturity_tags,cast_size,has_imdb_id,has_imdb_rating,director_names,actor_names,producer_names,storyline_tags,overall_tone_tags,tag_low_confidence
37c4e4a6-641a-40be-8566-5af5a8144280,episode,Pordaphnaash,U/A 13+,"[""BN""]",2026,SVOD,Drama,A car suddenly hits Debasish and Nandita. Is Shaunak behind this too? Will Nandita finally get justice?,2020s,"[""Smoking"", ""Foul Language""]",4,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]",[],"[""life_threat"", ""crime_investigation"", ""betrayal""]","[""tense"", ""suspenseful""]",False
5ca11c99-741d-4542-b4af-5b47051c994e,episode,Unmachan!,U/A 13+,"[""BN""]",2026,SVOD,Drama,"Nandita starts a new job. Poulami searches for Bhaskar, a rich possible father - but what will the DNA results reveal?",2020s,"[""Mature themes""]",4,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]",[],"[""paternity_question"", ""family_secrets""]","[""dramatic"", ""suspenseful""]",False
47a53d7b-bb10-4568-9998-063809ee1b26,episode,Shesh Theke Shuru...,U/A 13+,"[""BN""]",2026,SVOD,Drama,"One name in the DNA report changes everything. Is the story really over, or has the real game just begun?",2020s,"[""Mature themes""]",4,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]",[],"[""paternity_question"", ""family_secrets"", ""betrayal""]","[""dramatic"", ""suspenseful""]",False
9a10b50c-7d95-4877-9bbd-98dae31a8577,episode,Wafadari,A 18+,"[""BN""]",2026,SVOD,Drama Thriller,"Neelkuthi is in danger, Montu is needed. But can Kalindi, against Bibijaan's wishes, make him return?",2020s,"[""Sexual content"", ""Smoking"", ""Alcohol"", ""Foul Language""]",4,False,False,"[""Debaloy Bhattacharya"", ""Qaushiq Mukherjee""]","[""Saurav Das"", ""Solanki Roy""]",[],"[""family_conflict"", ""life_threat""]","[""tense"", ""dramatic""]",False
cc6584f3-94b8-4ec4-8558-22a31b2dbf7e,episode,Neel Saree,A 18+,"[""BN""]",2026,SVOD,Drama Thriller,"Montu is now Jehangir’s pawn at Nafaz Manzil. He is shocked to see Bhromor, but is she truly back or just a shadow?",2020s,"[""Foul Language"", ""Smoking"", ""Violence"", ""Sexual content"", ""Alcohol""]",4,False,False,"[""Debaloy Bhattacharya"", ""Qaushiq Mukherjee""]","[""Saurav Das"", ""Solanki Roy""]",[],"[""mistaken_identity"", ""deception_disguise"", ""manipulation""]","[""mysterious"", ""tense""]",False
cff5dc98-fe87-450e-aa1b-59c31f7b652a,episode,Sraboni'r Pilot,A 18+,"[""BN""]",2026,SVOD,Drama Thriller,"Jehangir appoints Montu as Bhromor's pilot. But she denies him and says she’s Sraboni, which breaks Montu’s heart again.",2020s,"[""Sexual content"", ""Smoking"", ""Alcohol"", ""Foul Language""]",4,False,False,"[""Debaloy Bhattacharya"", ""Qaushiq Mukherjee""]","[""Saurav Das"", ""Solanki Roy""]",[],"[""mistaken_identity"", ""forbidden_love"", ""deception_disguise""]","[""emotional"", ""dramatic"", ""mysterious""]",False
78716cf6-25db-4c6f-8661-63d5c767c3fd,episode,Firey Jaowa,A 18+,"[""BN""]",2026,SVOD,Drama Thriller,"Montu is certain she’s Bhromor. When she finally confesses, a hidden reason changes everything.",2020s,"[""Foul Language"", ""Smoking"", ""Violence"", ""Sexual content"", ""Alcohol""]",4,False,False,"[""Debaloy Bhattacharya"", ""Qaushiq Mukherjee""]","[""Saurav Das"", ""Solanki Roy""]",[],"[""mistaken_identity"", ""deception_disguise"", ""betrayal""]","[""dramatic"", ""emotional"", ""mysterious""]",False
850a01c4-fbb7-4f17-b67e-a5dcdb66cd09,episode,Bipodshima,A 18+,"[""BN""]",2026,SVOD,Drama Thriller,"Montu and Bhromor are prisoners in Jehangir's grasp. Survival demands one brutal choice, kill or be killed.",2020s,"[""Foul Language"", ""Violence"", ""Smoking"", ""Alcohol""]",4,False,False,"[""Debaloy Bhattacharya"", ""Qaushiq Mukherjee""]","[""Saurav Das"", ""Solanki Roy""]",[],"[""life_threat"", ""survival"", ""kidnapping""]","[""tense"", ""intense"", ""dark""]",False
0bdffbc0-d2ea-436a-92b5-5c30ccd3bedc,episode,Sesh Guli,A 18+,"[""BN""]",2026,SVOD,Drama Thriller,The end begins. Montu must choose love or Neelkuthi - the last bullet brings a shocking twist.,2020s,"[""Foul Language"", ""Smoking"", ""Violence"", ""Alcohol""]",4,False,False,"[""Debaloy Bhattacharya"", ""Qaushiq Mukherjee""]","[""Saurav Das"", ""Solanki Roy""]",[],"[""forbidden_love"", ""life_threat""]","[""dramatic"", ""tense"", ""tragic""]",False
2445ae9a-ec71-4eb9-bbd7-051ac66c4975,episode,Jonaki,A 18+,"[""BN""]",2026,SVOD,Drama Thriller,Jehangir’s men hunt them down. Montu escapes with Bhromor and seeks help from an ally who turns them away.,2020s,"[""Foul Language"", ""Smoking"", ""Violence""]",4,False,False,"[""Debaloy Bhattacharya"", ""Qaushiq Mukherjee""]","[""Saurav Das"", ""Solanki Roy""]",[],"[""fugitive_manhunt"", ""life_threat"", ""survival""]","[""tense"", ""intense""]",False
53bd7485-6661-4251-ace5-37bee791a838,episode,The Dead Walk - Hindi,U/A 16+,"[""HI""]",2026,SVOD,Horror,Loknath kidnaps Mitul. Amiyo confronts Genu. Bhaduri Moshai discovers Loknath has learned to revive the dead.,2020s,"[""Violence"", ""Frightening Scene"", ""Smoking"", ""Mature themes""]",4,False,False,"[""Sayantan Ghosal""]","[""Chiranjeet Chakrabarti"", ""Kanchan Mullick"", ""Gaurav Chakrabarty""]",[],"[""kidnapping"", ""curse_ritual"", ""supernatural_threat""]","[""dark"", ""eerie"", ""ominous""]",False
810ac6b2-cdbe-4ae1-b6d2-5eb21b8dedce,episode,Blood for the Mother - Hindi,U/A 16+,"[""HI""]",2026,SVOD,Horror,"Bhaduri Moshai seeks help from child spirits to locate Mitul. In a shelter, they discover Loknath's dark ritual.",2020s,"[""Violence"", ""Smoking"", ""Sexual Abuse"", ""Alcohol"", ""Suicide""]",4,False,False,"[""Sayantan Ghosal""]","[""Chiranjeet Chakrabarti"", ""Kanchan Mullick"", ""Gaurav Chakrabarty""]",[],"[""ghost_haunting"", ""curse_ritual"", ""kidnapping""]","[""eerie"", ""dark"", ""ominous""]",False
1b2f8c86-1582-4369-ad9c-650e929331c9,episode,The Illusion - Hindi,U/A 16+,"[""HI""]",2026,SVOD,Horror,"Bhaduri Moshai is hurt in an accident as Amiyo is ambushed. Meanwhile, what deadly plan is Loknath setting in motion?",2020s,"[""Violence"", ""Alcohol"", ""Frightening Scene""]",4,False,False,"[""Sayantan Ghosal""]","[""Chiranjeet Chakrabarti"", ""Kanchan Mullick"", ""Gaurav Chakrabarty""]",[],"[""supernatural_threat"", ""life_threat"", ""deception_disguise""]","[""eerie"", ""tense"", ""dark""]",False
7430a3bd-bfb0-4241-b33c-648715acbb05,episode,Chinmayee - Hindi,U/A 16+,"[""HI""]",2026,SVOD,Horror,"Mitul is bound by a spell. Bhaduri Moshai tracks Loknath’s old address, and uncovers a brutal secret.",2020s,"[""Violence"", ""Mature themes"", ""Sexual Abuse"", ""Foul Language""]",4,False,False,"[""Sayantan Ghosal""]","[""Chiranjeet Chakrabarti"", ""Kanchan Mullick"", ""Gaurav Chakrabarty""]",[],"[""curse_ritual"", ""supernatural_threat"", ""cover_up""]","[""eerie"", ""dark"", ""ominous""]",False
4380cbbd-8148-48bb-ad92-88b9f22f5425,episode,The Sacrifice - Hindi,U/A 16+,"[""HI""]",2026,SVOD,Mythological Horror,"As Loknath nears his final act, Titas locates Mitul. What price will she pay for defying Bhaduri Moshai?",2020s,"[""Violence"", ""Mature themes"", ""Frightening Scene""]",4,False,False,"[""Sayantan Ghosal""]","[""Chiranjeet Chakrabarti"", ""Kanchan Mullick"", ""Gaurav Chakrabarty""]",[],"[""curse_ritual"", ""supernatural_threat"", ""final_battle""]","[""dark"", ""ominous"", ""intense""]",False
55515523-cfd5-446c-a172-265cd979479f,episode,Summon the Guru - Hindi,U/A 16+,"[""HI""]",2026,SVOD,Horror,"The final clash of guru and disciple. What will be the outcome - who survives, and who is lost to the darkness?",2020s,"[""Violence"", ""Frightening Scene""]",4,False,False,"[""Sayantan Ghosal""]","[""Chiranjeet Chakrabarti"", ""Kanchan Mullick"", ""Gaurav Chakrabarty""]",[],"[""final_battle"", ""supernatural_threat""]","[""intense"", ""dark"", ""ominous""]",False
9cc64b4a-ff20-46eb-bfcf-9934a31e4c57,episode,A Test of Loyalty - Hindi,A 18+,"[""HI""]",2026,SVOD,Drama Thriller,"Neelkuthi is in danger, Monty is needed. But can Kalindi, against Bibijaan's wishes, make him return?",2020s,"[""Sexual content"", ""Smoking"", ""Alcohol"", ""Foul Language""]",5,False,False,"[""Debaloy Bhattacharya"", ""Qaushiq Mukherjee""]","[""Saurav Das"", ""Solanki Roy""]","[""Why So Serious""]","[""family_conflict"", ""life_threat""]","[""tense"", ""dramatic""]",False
f7a1875e-ba6e-4e45-9482-d394b0f00aa0,episode,The Woman in Blue - Hindi,A 18+,"[""HI""]",2026,SVOD,Drama Thriller,"Monty is now Jehangir’s pawn at Nafaz Manzil. He is shocked to see Bhromor, but is she truly back or just a shadow?",2020s,"[""Foul Language"", ""Smoking"", ""Violence"", ""Sexual content"", ""Alcohol""]",5,False,False,"[""Debaloy Bhattacharya"", ""Qaushiq Mukherjee""]","[""Saurav Das"", ""Solanki Roy""]","[""Why So Serious""]","[""mistaken_identity"", ""deception_disguise"", ""life_threat""]","[""mysterious"", ""tense""]",False
403ae3c3-fb16-40eb-bb38-6cbf079aab2c,episode,Sraboni’s Pilot - Hindi,A 18+,"[""HI""]",2026,SVOD,Drama Thriller,"Jehangir appoints Monty as Bhromor's pilot. But she denies him and says she’s Sraboni, which breaks Monty’s heart again.",2020s,"[""Sexual content"", ""Smoking"", ""Alcohol"", ""Foul Language""]",5,False,False,"[""Debaloy Bhattacharya"", ""Qaushiq Mukherjee""]","[""Saurav Das"", ""Solanki Roy""]","[""Why So Serious""]","[""mistaken_identity"", ""deception_disguise"", ""forbidden_love""]","[""mysterious"", ""emotional""]",False
3c6dbd9c-4999-4de9-b1d4-ddf39a855dd1,episode,The Road Back - Hindi,A 18+,"[""HI""]",2026,SVOD,Drama Thriller,"Monty is certain she’s Bhromor. When she finally confesses, a hidden reason changes everything.",2020s,"[""Foul Language"", ""Smoking"", ""Violence"", ""Sexual content"", ""Alcohol""]",5,False,False,"[""Debaloy Bhattacharya"", ""Qaushiq Mukherjee""]","[""Saurav Das"", ""Solanki Roy""]","[""Why So Serious""]","[""deception_disguise"", ""family_secrets"", ""mistaken_identity""]","[""mysterious"", ""dramatic""]",False
1ad69b07-60d6-4bbf-ad9b-2823a86bad1c,episode,Fireflies in the Dark - Hindi,A 18+,"[""HI""]",2026,SVOD,Drama Thriller,Jehangir’s men hunt them down. Monty escapes with Bhromor and seeks help from an ally who turns them away.,2020s,"[""Violence"", ""Foul Language"", ""Smoking""]",5,False,False,"[""Debaloy Bhattacharya"", ""Qaushiq Mukherjee""]","[""Saurav Das"", ""Solanki Roy""]","[""Why So Serious""]","[""fugitive_manhunt"", ""life_threat"", ""forbidden_love""]","[""tense"", ""suspenseful""]",False
ea534a3e-b097-47fc-9ebe-dbe5ccb79284,episode,Edge of Danger - Hindi,A 18+,"[""HI""]",2026,SVOD,Drama Thriller,"Monty and Bhromor are prisoners in Jehangir's grasp. Survival demands one brutal choice, kill or be killed.",2020s,"[""Foul Language"", ""Smoking"", ""Violence"", ""Alcohol""]",5,False,False,"[""Debaloy Bhattacharya"", ""Qaushiq Mukherjee""]","[""Saurav Das"", ""Solanki Roy""]","[""Why So Serious""]","[""life_threat"", ""survival"", ""kidnapping""]","[""tense"", ""intense""]",False
88258179-0fbf-4f34-8505-be4bdfbb0101,episode,Final Shot - Hindi,A 18+,"[""HI""]",2026,SVOD,Drama Thriller,The end begins. Monty must choose love or Neelkuthi - the last bullet brings a shocking twist.,2020s,"[""Foul Language"", ""Smoking"", ""Violence"", ""Alcohol""]",5,False,False,"[""Debaloy Bhattacharya"", ""Qaushiq Mukherjee""]","[""Saurav Das"", ""Solanki Roy""]","[""Why So Serious""]","[""forbidden_love"", ""life_threat""]","[""dramatic"", ""tense""]",False
c0673bd1-7626-4ef2-a8c0-dd58d7e8d0eb,episode,Hari Bela Phonte,U/A 13+,"[""BN""]",2026,SVOD,Mystery Drama,"At a friend’s wedding, the bride’s sudden death leads Jaggaseni and her grandmother to seek the truth.",2020s,"[""Violence""]",6,False,False,"[""Ayan Chakraborti""]","[""Srabanti Chatterjee"", ""Divyani Mondal"", ""Rahul Arunoday Banerjee"", ""Debraj Bhattacharya""]","[""SVF Entertainment Pvt Ltd""]","[""murder_mystery"", ""crime_investigation""]","[""mysterious"", ""suspenseful""]",False
48df7d2c-340d-4b92-b329-bd82395e6c5d,episode,Jamaica Farewell,U/A 13+,"[""BN""]",2026,SVOD,Mystery Drama,The entire family falls under suspicion. Girjabala watches and measures. But who among them is the killer?,2020s,"[""Foul Language""]",6,False,False,"[""Ayan Chakraborti""]","[""Srabanti Chatterjee"", ""Divyani Mondal"", ""Rahul Arunoday Banerjee"", ""Debraj Bhattacharya""]","[""SVF Entertainment Pvt Ltd""]","[""murder_mystery"", ""crime_investigation"", ""family_conflict""]","[""suspenseful"", ""mysterious""]",False
48530f8f-0616-470a-809e-6dab02d32b5b,episode,Lasher Gondho,U/A 13+,"[""BN""]",2026,SVOD,Mystery Drama,A shopkeeper dies and a thief strikes on the road. But one small note sets Girjabala's mind racing.,2020s,"[""Smoking""]",6,False,False,"[""Ayan Chakraborti""]","[""Srabanti Chatterjee"", ""Divyani Mondal"", ""Rahul Arunoday Banerjee"", ""Debraj Bhattacharya""]","[""SVF Entertainment Pvt Ltd""]","[""murder_mystery"", ""crime_investigation""]","[""mysterious"", ""suspenseful""]",False
d9a62c81-4be6-4dde-a3d8-019530bf0a0c,episode,Maron Nesha,U/A 13+,"[""BN""]",2026,SVOD,Mystery Drama,"Guddu disappears and fear spreads fast. The killer is not done, but Girjabala has spotted something crucial.",2020s,"[""Substance Abuse""]",6,False,False,"[""Ayan Chakraborti""]","[""Srabanti Chatterjee"", ""Divyani Mondal"", ""Rahul Arunoday Banerjee"", ""Debraj Bhattacharya""]","[""SVF Entertainment Pvt Ltd""]","[""missing_person"", ""murder_mystery"", ""crime_investigation""]","[""tense"", ""suspenseful""]",False
f99f5726-34ac-42fb-b565-f9c49b3c4d39,episode,Boba Meye,U/A 13+,"[""BN""]",2026,SVOD,Mystery Drama,"Another murder strikes the family. When Girjabala and Jaggaseni are attacked, a strange ping-pong ball raises doubts.",2020s,"[""Violence"", ""Substance Abuse""]",6,False,False,"[""Ayan Chakraborti""]","[""Srabanti Chatterjee"", ""Divyani Mondal"", ""Rahul Arunoday Banerjee"", ""Debraj Bhattacharya""]","[""SVF Entertainment Pvt Ltd""]","[""murder_mystery"", ""crime_investigation"", ""life_threat""]","[""suspenseful"", ""tense""]",False
c12837e8-ba31-4d00-83c1-e64e9ee304d1,episode,Karmophol,U/A 13+,"[""BN""]",2026,SVOD,Mystery Drama,Every victim carries poison. Who will be next? The grandmother-granddaughter duo faces their toughest mystery.,2020s,"[""Violence""]",6,False,False,"[""Ayan Chakraborti""]","[""Srabanti Chatterjee"", ""Divyani Mondal"", ""Rahul Arunoday Banerjee"", ""Debraj Bhattacharya""]","[""SVF Entertainment Pvt Ltd""]","[""murder_mystery"", ""crime_investigation""]","[""suspenseful"", ""dark""]",False
b877fb91-3b8c-402e-ad58-9c40a26e6cfc,episode,Sondhya holo,U/A 13+,"[""BN""]",2026,SVOD,Mystery Drama,Danger closes in as the mystery deepens. Can Girjabala and Jaggaseni expose the killer before another life is lost?,2020s,"[""Violence""]",6,False,False,"[""Ayan Chakraborti""]","[""Srabanti Chatterjee"", ""Divyani Mondal"", ""Rahul Arunoday Banerjee"", ""Debraj Bhattacharya""]","[""SVF Entertainment Pvt Ltd""]","[""crime_investigation"", ""murder_mystery"", ""life_threat""]","[""tense"", ""suspenseful""]",False
b0ffbd5c-55fc-4a53-b371-88c7169ee9eb,episode,Paramanno,U/A 13+,"[""BN""]",2026,SVOD,Mystery Drama,"The mask is off, the truth is out. But for Girjabala and her granddaughter, is the biggest shock still coming?",2020s,"[""Smoking"", ""Substance Abuse"", ""Foul Language""]",6,False,False,"[""Ayan Chakraborti""]","[""Srabanti Chatterjee"", ""Divyani Mondal"", ""Rahul Arunoday Banerjee"", ""Debraj Bhattacharya""]","[""SVF Entertainment Pvt Ltd""]","[""crime_investigation"", ""deception_disguise""]","[""suspenseful"", ""mysterious""]",False
36d700bc-e977-421d-953b-4066e8960119,episode,Virasat - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,"After her husband's suicide, Nandita attends her mother-in-law's funeral where the family lawyer unveils a letter!",2020s,"[""Suicide""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""family_secrets"", ""in_law_tension""]","[""dramatic"", ""emotional""]",False
13181ecf-57e2-4dd1-9bc7-c84b3c153305,episode,Akele Paraye - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,"Inka is critically ill. The family wants to prove Nandita's late husband, Arnab, was illegitimate to throw them out.",2020s,"[""Mature themes""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""family_conflict"", ""paternity_question"", ""in_law_tension""]","[""tense"", ""dramatic""]",False
f0c8dda0-0ca3-4d94-b1aa-5cba1344bd3d,episode,Dhoka - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,Everyone suspects Poulomi and Arnab. Nandini visits Shaunak to claim her husband's share. Will this solve everything?,2020s,"[""Mature themes""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""family_conflict"", ""betrayal""]","[""dramatic"", ""tense""]",False
399e346c-c7d0-4b77-8e85-60fbafb06b00,episode,Self Respect - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,"Unemployed, Nandita rejects her friend Debasish's help. A drunk Shaunak suddenly shows up at her doorstep.",2020s,"[""Foul Language""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""domestic_conflict"", ""family_conflict""]","[""dramatic"", ""tense""]",False
9c1db0f2-47ab-4826-84f0-1f06f9d07bb2,episode,Apni Hifazat - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,Shaunak corners Nandita. Inka intervenes and saves her. Then a knock breaks the silence. Who has come?,2020s,"[""Smoking"", ""Alcohol"", ""Sexual Abuse"", ""Foul Language""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""harassment_accusation"", ""life_threat"", ""domestic_conflict""]","[""tense"", ""dramatic""]",False
afc877cd-b3b2-46a1-b28d-f029109a344d,episode,Chhupa Khel - Hindi,U/A 16+,"[""HI""]",2026,SVOD,Drama,Poulomi comes to Nandita's house. Debasish arrives at the same moment. Will Nandita manage to hide Shaunak?,2020s,"[""Smoking""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""deception_disguise"", ""family_conflict"", ""comedy_of_errors""]","[""tense"", ""dramatic""]",False
d7da95b5-12b9-401b-806b-7b191995f0de,episode,Giraftaar - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,"Nandita finally gets a job. But her relief is short-lived, bank officials bring a notice, the police arrive with an FIR.",2020s,"[""Foul Language"", ""Sexual Abuse""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""legal_case_trial"", ""betrayal""]","[""tense"", ""dramatic""]",False
35e66b71-25c8-4f09-8006-e31a026b92fb,episode,Mulzim - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,"Nandita lands in jail, Shaunak planned everything. Debasish searches for help. Who will step up to rescue her?",2020s,"[""Violence"", ""Foul Language""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""legal_case_trial"", ""betrayal"", ""deception_disguise""]","[""tense"", ""dramatic""]",False
f7c6b3b2-5c3f-4d43-ace8-3121d734c72c,episode,Gumrah - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,"Poulomi makes a shocking deal with Nandita. She offers help, but at what cost? What price will Nandita have to pay?",2020s,"[""Mature themes""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""manipulation"", ""scam_con""]","[""tense"", ""dramatic""]",False
67ac8978-697d-443c-99c8-24d94d91155d,episode,Zindagi Ki Jung - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,Poulomi confronts Shaunak about repaying Nandita. But she makes an unexpected move and cancels Poulomi's deal.,2020s,"[""Mature themes""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""betrayal"", ""manipulation"", ""family_conflict""]","[""dramatic"", ""tense""]",False
def6fa14-d897-45bc-a46b-bab1596dee85,episode,Khooni Khandaan - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,"A new lawyer arrives at Nandita's with Shaunak's case. Meanwhile, the eldest son, Krishnendu, arranges a DNA test.",2020s,"[""Mature themes""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""legal_case_trial"", ""paternity_question"", ""family_secrets""]","[""dramatic"", ""tense""]",False
df3001fc-c89f-4a5f-8505-6c70830cb906,episode,Majboori - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,Nandita has no answers to Inka's questions. She ends up visiting every family member with a plot of her own.,2020s,"[""Foul Language""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""family_conflict"", ""deception_disguise""]","[""dramatic"", ""tense""]",False
eb9f0128-0f24-407d-9ae5-bd45c4982452,episode,Raaz Ki Talaash - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,"Without telling anyone, Nandita collects DNA samples. Desperate and cornered, will she be caught in the act?",2020s,"[""Foul Language"", ""Smoking""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""paternity_question"", ""deception_disguise""]","[""tense"", ""suspenseful""]",False
f237fb5b-2d1f-49f8-b0fa-f4cb4013efd9,episode,Badi Museebat - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,"A known face offers help to Nandita. By the end, she arrives at Poulomi's doorstep. What's waiting for her?",2020s,"[""Mature themes""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""family_conflict"", ""deception_disguise""]","[""dramatic"", ""tense""]",False
ff9b4641-2f52-4e18-812c-98b2c98c294d,episode,Soch Samajh Ke Judge Karo,U/A 13+,"[""HI""]",2026,SVOD,Drama,"Shaunak plans to harm Nandita. A bitter fight erupts between Nandita and Debasish because of Ayona, his ex-girlfriend.",2020s,"[""Smoking"", ""Alcohol""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""domestic_conflict"", ""love_triangle"", ""life_threat""]","[""dramatic"", ""tense""]",False
73610de7-5193-4217-94b7-8bbee085677b,episode,Badnaam - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,Shaunak uses a video to destroy Nandita. Debasish is attacked by a group. What will they do now to survive this?,2020s,"[""Violence"", ""Smoking"", ""Alcohol""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""betrayal"", ""harassment_accusation"", ""life_threat""]","[""tense"", ""dramatic""]",False
b931d1fa-ecd7-43fa-b21a-4fc6cc4b129e,episode,Bebas - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,"Poulomi uncovers Nandita's plan. She discovers Debasish has been secretly funding her all along, leaving her furious!",2020s,"[""Mature themes""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""deception_disguise"", ""betrayal""]","[""dramatic"", ""tense""]",False
e7f526a8-a9bf-474a-b68d-7fce99a55615,episode,Beizzati - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,"A bank official arrives again. Ayona stands by Nandita, but others learn her lies. Meanwhile, Nandita is being followed.",2020s,"[""Mature themes""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""deception_disguise"", ""harassment_accusation""]","[""tense"", ""dramatic""]",False
1a11e585-c2a2-475c-a44d-26af5272f347,episode,Dushman Paksh - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,Shaunak's lawyer warns him about his schemes and offers Nandita a settlement money. Will she take the bait?,2020s,"[""Mature themes""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""scam_con"", ""manipulation"", ""legal_case_trial""]","[""tense"", ""dramatic""]",False
d038bc9f-821e-42ec-af2c-5085ffe43155,episode,Final Samjhauta - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,Nandita realises Shaunak may have caused her husband's death. Is the deal still on? What will she do now?,2020s,"[""Suicide""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""murder_mystery"", ""betrayal"", ""deception_disguise""]","[""tense"", ""dramatic""]",False
8b90a719-4914-4d31-852c-f879f55cad6c,episode,Saboot - Hindi,U/A 13+,"[""HI""]",2026,SVOD,Drama,"Nandita finds a suicide note in Arnab's laptop. She vows to prove his death wasn't an accident, it was a planned murder.",2020s,"[""Suicide"", ""Alcohol""]",5,False,False,"[""Soumen Halder""]","[""Ritabhari Chakraborty"", ""Pratik Dutta"", ""Anumegha Kahali""]","[""SVF Entertainment Pvt Ltd""]","[""murder_mystery"", ""crime_investigation""]","[""tense"", ""dramatic""]",False
